appearance_id,game_id,player_id,player_club_id,player_current_club_id,date,player_name,competition_id,yellow_cards,red_cards,goals,assists,minutes_played
2223021_58606,2223021,58606,6992,6992,2012-09-15,Sergiy Politylo,UKR1,0,0,0,0,90.0
2223021_59908,2223021,59908,339,61825,2012-09-15,Yevgen Seleznyov,UKR1,0,0,1,0,90.0
2223021_62515,2223021,62515,6992,6992,2012-09-15,Ivan Bobko,UKR1,0,0,0,0,45.0
2223021_64711,2223021,64711,6992,11127,2012-09-15,Pablo Fontanello,UKR1,0,0,0,0,90.0
2223021_69913,2223021,69913,6992,3691,2012-09-15,Kyrylo Kovalchuk,UKR1,1,0,0,0,80.0
2223021_70767,2223021,70767,339,150,2012-09-15,Roman Zozulya,UKR1,0,0,0,0,31.0
2223021_85964,2223021,85964,6992,6992,2012-09-15,Anderson Mineiro,UKR1,0,0,0,0,90.0
2223021_9796,2223021,9796,339,2700,2012-09-15,Oleksandr Aliyev,UKR1,0,0,0,0,76.0
2223024_128813,2223024,128813,4482,18105,2012-09-15,Sergiy Litovchenko,UKR1,0,0,0,0,90.0
2223024_130041,2223024,130041,6993,18303,2012-09-15,Dmytro Grechyshkin,UKR1,0,0,0,0,90.0
2223024_137939,2223024,137939,6993,16704,2012-09-15,Tornike Okriashvili,UKR1,0,0,0,0,90.0
2223024_179624,2223024,179624,4482,4482,2012-09-15,Abayomi Seun,UKR1,0,0,0,0,11.0
2223024_24026,2223024,24026,6993,16247,2012-09-15,Kostyantyn Kravchenko,UKR1,0,0,0,0,45.0
2223024_24976,2223024,24976,4482,4482,2012-09-15,Vance Sikov,UKR1,0,0,0,0,90.0
2223024_35259,2223024,35259,4482,4482,2012-09-15,Valentin Iliev,UKR1,0,0,0,0,90.0
2223024_36075,2223024,36075,4482,4482,2012-09-15,Sasa Stevic,UKR1,0,0,0,0,90.0
2223024_36235,2223024,36235,4482,3714,2012-09-15,Petar Zanev,UKR1,0,0,0,0,90.0
2223024_43288,2223024,43288,6993,2740,2012-09-15,Oleksandr Chyzhov,UKR1,0,0,0,0,90.0
2223024_43495,2223024,43495,4482,4482,2012-09-15,Sergiy Pylypchuk,UKR1,0,0,0,0,71.0
2223024_46504,2223024,46504,4482,11127,2012-09-15,Eric Bicfalvi,UKR1,0,0,0,0,90.0
2223024_47165,2223024,47165,4482,4482,2012-09-15,Silviu Izvoranu,UKR1,0,0,0,0,90.0
2223024_53299,2223024,53299,6993,2477,2012-09-15,Kostyantyn Yaroshenko,UKR1,0,0,0,0,87.0
2223024_55115,2223024,55115,6993,18303,2012-09-15,David Targamadze,UKR1,0,0,0,0,90.0
2223024_58035,2223024,58035,6993,26459,2012-09-15,Mykola Ishchenko,UKR1,0,0,0,0,90.0
2223024_58043,2223024,58043,6993,6993,2012-09-15,Rustam Khudzhamov,UKR1,0,0,0,0,90.0
2223024_58252,2223024,58252,4482,18105,2012-09-15,Sergiy Siminin,UKR1,0,0,0,0,90.0
2223024_58403,2223024,58403,6993,61825,2012-09-15,Denys Kozhanov,UKR1,0,0,0,0,45.0
2223024_59434,2223024,59434,6993,6414,2012-09-15,Artem Putivtsev,UKR1,0,0,0,0,90.0
2223024_59982,2223024,59982,4482,6992,2012-09-15,Volodymyr Arzhanov,UKR1,1,0,0,0,61.0
2223024_65297,2223024,65297,4482,4482,2012-09-15,Danijel Subotic,UKR1,1,0,0,0,79.0
2223024_89556,2223024,89556,6993,3690,2012-09-15,Vitaliy Fedotov,UKR1,0,0,0,0,90.0
2223024_91479,2223024,91479,6993,2740,2012-09-15,Sergiy Yavorskyi,UKR1,0,0,0,0,3.0
2223024_91563,2223024,91563,4482,4482,2012-09-15,Aleksey Babyr,UKR1,0,0,0,0,19.0
2223024_94922,2223024,94922,6993,10690,2012-09-15,Bogdan Butko,UKR1,0,0,0,0,90.0
2223024_96498,2223024,96498,4482,63007,2012-09-15,Oleksandr Nasonov,UKR1,0,0,0,0,29.0
2223025_120144,2223025,120144,2740,21957,2012-09-15,Yevgen Budnik,UKR1,0,0,0,0,67.0
2223025_122088,2223025,122088,2740,60551,2012-09-15,Artem Gromov,UKR1,0,0,0,0,80.0
2223025_19702,2223025,19702,6414,6414,2012-09-15,Vladimir Disljenkovic,UKR1,0,0,0,0,90.0
2223025_20137,2223025,20137,6414,36,2012-09-15,José Sosa,UKR1,0,0,0,0,90.0
2223025_211314,2223025,211314,6414,6414,2012-09-15,Denys Barvinko,UKR1,2,0,0,0,60.0
2223025_24004,2223025,24004,2740,2740,2012-09-15,Sergiy Dolganskyi,UKR1,0,0,0,0,90.0
2223025_25618,2223025,25618,6414,16247,2012-09-15,Sergiy Pshenychnykh,UKR1,0,0,0,0,90.0
2223025_27378,2223025,27378,6414,6414,2012-09-15,Cleiton Xavier,UKR1,0,0,2,0,90.0
2223025_30694,2223025,30694,6414,6414,2012-09-15,Juan Manuel Torres,UKR1,0,0,0,1,84.0
2223025_30803,2223025,30803,6414,6414,2012-09-15,Cristian Villagra,UKR1,0,0,0,0,90.0
2223025_35607,2223025,35607,2740,2740,2012-09-15,Armend Dallku,UKR1,0,0,0,0,90.0
2223025_36149,2223025,36149,2740,2740,2012-09-15,Jovan Markoski,UKR1,2,0,0,0,75.0
2223025_43299,2223025,43299,6414,339,2012-09-15,Edmar Galovskyi,UKR1,1,0,0,0,90.0
2223025_43404,2223025,43404,2740,60551,2012-09-15,Oleksiy Chychykov,UKR1,0,0,0,0,10.0
2223025_53477,2223025,53477,6414,1025,2012-09-15,Jonathan Cristaldo,UKR1,0,0,0,0,71.0
2223025_53523,2223025,53523,6414,6414,2012-09-15,Marco Torsiglieri,UKR1,0,0,0,0,19.0
2223025_55338,2223025,55338,6414,6414,2012-09-15,Willian,UKR1,0,0,0,0,56.0
2223025_55763,2223025,55763,2740,2740,2012-09-15,Ivan Lietava,UKR1,1,0,0,0,23.0
2223025_58930,2223025,58930,2740,2740,2012-09-15,Volodymyr Chesnakov,UKR1,0,0,0,0,90.0
2223025_58958,2223025,58958,2740,18303,2012-09-15,Oleksandr Matveyev,UKR1,0,0,0,0,90.0
2223025_59150,2223025,59150,2740,2740,2012-09-15,Ahmed Januzi,UKR1,0,0,0,0,45.0
2223025_59414,2223025,59414,6414,60551,2012-09-15,Papa Gueye,UKR1,0,0,0,0,90.0
2223025_59442,2223025,59442,2740,63007,2012-09-15,Yevgen Selin,UKR1,0,0,0,0,90.0
2223025_68778,2223025,68778,6414,660,2012-09-15,Marlos,UKR1,0,0,1,0,6.0
2223025_68915,2223025,68915,2740,6414,2012-09-15,Oleg Krasnopyorov,UKR1,1,0,0,0,90.0
2223025_76028,2223025,76028,6414,1091,2012-09-15,Taison,UKR1,0,0,1,0,34.0
2223025_86502,2223025,86502,2740,2740,2012-09-15,Ivan Kryvosheenko,UKR1,0,0,0,0,45.0
2223025_97567,2223025,97567,2740,157,2012-09-15,Roman Bezus,UKR1,0,0,0,0,90.0
2223027_107803,2223027,107803,10690,48726,2012-09-15,Maksym Bilyi,UKR1,0,0,0,0,90.0
2223027_127349,2223027,127349,10690,6993,2012-09-15,Maicon Oliveira,UKR1,0,0,0,0,45.0
2223027_24010,2223027,24010,10690,10690,2012-09-15,Oleksandr Grytsay,UKR1,1,0,0,0,90.0
2223027_24633,2223027,24633,660,660,2012-09-15,Eduardo,UKR1,0,0,0,1,59.0
2223027_24670,2223027,24670,10690,10690,2012-09-15,Nikola Ignjatijevic,UKR1,0,0,0,0,90.0
2223027_25732,2223027,25732,660,660,2012-09-15,Dmytro Chygrynskyi,UKR1,0,0,0,0,90.0
2223027_25820,2223027,25820,660,660,2012-09-15,Vyacheslav Shevchuk,UKR1,1,0,0,0,90.0
2223027_26267,2223027,26267,660,281,2012-09-15,Fernandinho,UKR1,0,0,0,0,66.0
2223027_34670,2223027,34670,10690,10690,2012-09-15,Vitaliy Postranskyi,UKR1,0,0,0,0,90.0
2223027_39996,2223027,39996,660,660,2012-09-15,Andriy Pyatov,UKR1,0,0,0,0,90.0
2223027_41037,2223027,41037,10690,2439,2012-09-15,Danilo,UKR1,0,0,0,0,68.0
2223027_47375,2223027,47375,10690,6414,2012-09-15,Ivan Rodic,UKR1,0,0,0,0,22.0
2223027_48974,2223027,48974,660,589,2012-09-15,Luiz Adriano,UKR1,0,0,1,1,31.0
2223027_52769,2223027,52769,660,931,2012-09-15,Willian,UKR1,0,0,0,1,90.0
2223027_52787,2223027,52787,660,660,2012-09-15,Dentinho,UKR1,0,0,0,0,24.0
2223027_52937,2223027,52937,660,660,2012-09-15,Ilsinho,UKR1,0,0,0,0,90.0
2223027_55735,2223027,55735,660,46,2012-09-15,Henrikh Mkhitaryan,UKR1,0,0,1,0,31.0
2223027_58238,2223027,58238,10690,10690,2012-09-15,Mykyta Kamenyuka,UKR1,0,0,0,0,90.0
2223027_59265,2223027,59265,10690,10690,2012-09-15,Sergey Ferenchak,UKR1,0,0,0,0,45.0
2223027_59266,2223027,59266,10690,10690,2012-09-15,Ilya Galyuza,UKR1,0,0,0,0,45.0
2223027_59970,2223027,59970,660,660,2012-09-15,Taras Stepanenko,UKR1,0,0,0,0,90.0
2223027_60790,2223027,60790,10690,121,2012-09-15,Toni Sunjic,UKR1,0,0,0,0,90.0
2223027_66515,2223027,66515,660,114,2012-09-15,Alex Teixeira,UKR1,0,0,1,0,90.0
2223027_75615,2223027,75615,660,506,2012-09-15,Douglas Costa,UKR1,0,0,0,0,59.0
2223027_82608,2223027,82608,10690,10690,2012-09-15,Pavlo Khudzik,UKR1,0,0,0,0,45.0
2223027_85430,2223027,85430,10690,9007,2012-09-15,Jaba Lipartia,UKR1,0,0,0,0,90.0
2223027_89222,2223027,89222,660,660,2012-09-15,Yaroslav Rakitskyi,UKR1,0,0,0,0,90.0
2223027_94923,2223027,94923,10690,83678,2012-09-15,Igor Chaykovskyi,UKR1,0,0,0,0,90.0
2223852_101469,2223852,101469,1423,1423,2012-09-15,Gil,FR1,0,0,0,0,90.0
2223852_12106,2223852,12106,40,126,2012-09-15,Ludovic Obraniak,FR1,0,0,0,0,90.0
2223852_12379,2223852,12379,40,40,2012-09-15,Marc Planus,FR1,0,0,0,0,90.0
2223852_126659,2223852,126659,1423,1423,2012-09-15,Loris Néry,FR1,0,0,0,0,90.0
2223852_147487,2223852,147487,1423,114,2012-09-15,Vincent Aboubakar,FR1,0,0,0,0,70.0
2223852_147846,2223852,147846,1423,499,2012-09-15,Nicolas Isimat-Mirin,FR1,0,0,0,0,90.0
2223852_16591,2223852,16591,40,40,2012-09-15,Nicolas Maurice-Belay,FR1,0,0,0,0,86.0
2223852_20410,2223852,20410,40,40,2012-09-15,Jussiê,FR1,0,0,0,0,4.0
2223852_23825,2223852,23825,40,1467,2012-09-15,Yoan Gouffran,FR1,0,0,0,0,74.0
2223852_23918,2223852,23918,1423,3558,2012-09-15,David Ducourtioux,FR1,0,0,0,0,90.0
2223852_33572,2223852,33572,40,40,2012-09-15,Henrique,FR1,0,0,0,0,90.0
2223852_33942,2223852,33942,40,595,2012-09-15,Florian Marange,FR1,0,0,0,0,90.0
2223852_4217,2223852,4217,1423,3060,2012-09-15,Anthony Le Tallec,FR1,0,0,0,0,90.0
2223852_43264,2223852,43264,40,368,2012-09-15,Benoît Trémoulinas,FR1,0,0,0,0,90.0
2223852_43960,2223852,43960,1423,1423,2012-09-15,Rudy Mater,FR1,0,0,0,0,90.0
2223852_51226,2223852,51226,1423,379,2012-09-15,Carlos Sánchez,FR1,0,0,0,0,90.0
2223852_51540,2223852,51540,40,762,2012-09-15,Henri Saivet,FR1,0,0,0,0,27.0
2223852_5308,2223852,5308,40,141,2012-09-15,Cédric Carrasso,FR1,0,0,0,0,90.0
2223852_54155,2223852,54155,40,141,2012-09-15,Mariano,FR1,1,0,0,0,90.0
2223852_5457,2223852,5457,1423,595,2012-09-15,Gaël Danic,FR1,0,0,0,0,87.0
2223852_5578,2223852,5578,1423,1421,2012-09-15,Nicolas Penneteau,FR1,0,0,0,0,90.0
2223852_5639,2223852,5639,1423,1162,2012-09-15,José Saez,FR1,0,0,0,0,3.0
2223852_57403,2223852,57403,1423,150,2012-09-15,Foued Kadir,FR1,0,0,0,0,20.0
2223852_77828,2223852,77828,1423,833,2012-09-15,Mathieu Dossevi,FR1,0,0,0,0,90.0
2223852_78082,2223852,78082,40,4171,2012-09-15,Cheick Diabaté,FR1,0,0,0,0,16.0
2223852_81386,2223852,81386,40,244,2012-09-15,Grégory Sertic,FR1,1,0,0,0,90.0
2223852_8885,2223852,8885,40,40,2012-09-15,Jaroslav Plasil,FR1,0,0,0,0,63.0
2223880_102744,2223880,102744,750,995,2012-09-15,Sébastien Corchia,FR1,1,0,0,0,90.0
2223880_111026,2223880,111026,750,1245,2012-09-15,Mathieu Peybernes,FR1,0,0,0,0,90.0
2223880_118940,2223880,118940,750,750,2012-09-15,Ishmael Yartey,FR1,0,0,0,0,20.0
2223880_12275,2223880,12275,618,618,2012-09-15,Jean-Pascal Mignot,FR1,0,0,0,0,90.0
2223880_126656,2223880,126656,618,7775,2012-09-15,Faouzi Ghoulam,FR1,0,0,0,0,90.0
2223880_127048,2223880,127048,750,141,2012-09-15,Cédric Bakambu,FR1,0,0,0,0,90.0
2223880_127076,2223880,127076,750,89,2012-09-15,Jérôme Roussillon,FR1,1,0,0,0,90.0
2223880_14948,2223880,14948,618,2672,2012-09-15,Brandão,FR1,0,0,0,0,31.0
2223880_170495,2223880,170495,618,2293,2012-09-15,Ismael Diomande,FR1,0,0,0,0,8.0
2223880_17693,2223880,17693,750,750,2012-09-15,Sébastien Roudet,FR1,0,0,0,0,82.0
2223880_18901,2223880,18901,618,618,2012-09-15,Jérémy Clément,FR1,0,0,0,0,90.0
2223880_18955,2223880,18955,618,347,2012-09-15,Renaud Cohade,FR1,0,0,0,0,90.0
2223880_22390,2223880,22390,618,618,2012-09-15,Loïc Perrin,FR1,1,0,0,0,90.0
2223880_24105,2223880,24105,750,417,2012-09-15,Simon Pouplin,FR1,1,0,0,0,90.0
2223880_28140,2223880,28140,618,2832,2012-09-15,Max Gradel,FR1,0,0,0,0,28.0
2223880_28307,2223880,28307,618,618,2012-09-15,Jonathan Brison,FR1,0,1,0,0,10.0
2223880_28987,2223880,28987,750,29228,2012-09-15,Roy Contout,FR1,0,0,0,0,90.0
2223880_39910,2223880,39910,618,618,2012-09-15,Stéphane Ruffier,FR1,0,0,0,0,90.0
2223880_52027,2223880,52027,750,750,2012-09-15,Thierry Doubai,FR1,0,0,1,0,90.0
2223880_5614,2223880,5614,750,750,2012-09-15,Cédric Kanté,FR1,0,0,0,0,90.0
2223880_56794,2223880,56794,618,1158,2012-09-15,Fabien Lemoine,FR1,1,0,0,0,90.0
2223880_58864,2223880,58864,618,244,2012-09-15,Pierre-Emerick Aubameyang,FR1,0,0,0,0,90.0
2223880_60588,2223880,60588,750,855,2012-09-15,Abdoul Camara,FR1,0,0,0,0,70.0
2223880_77826,2223880,77826,750,618,2012-09-15,Ryad Boudebouz,FR1,0,0,0,0,8.0
2223880_83910,2223880,83910,750,750,2012-09-15,Kalilou Traoré,FR1,0,0,0,0,90.0
2223880_93704,2223880,93704,618,39,2012-09-15,Josuha Guilavogui,FR1,0,0,0,0,54.0
2223880_98349,2223880,98349,618,1147,2012-09-15,Romain Hamouma,FR1,0,0,0,0,59.0
2223881_111482,2223881,111482,417,1082,2012-09-15,Eric Bauthéac,FR1,0,0,1,2,90.0
2223881_126687,2223881,126687,417,6646,2012-09-15,Valentin Eysseric,FR1,0,0,1,0,90.0
2223881_15275,2223881,15275,3911,3911,2012-09-15,Geoffrey Dernis,FR1,1,0,0,0,90.0
2223881_15567,2223881,15567,3911,1411,2012-09-15,Grégory Lorenzi,FR1,0,0,0,0,90.0
2223881_165400,2223881,165400,417,520,2012-09-15,Lloyd Palun,FR1,0,0,0,0,90.0
2223881_170953,2223881,170953,417,3205,2012-09-15,Stéphane Bahoken,FR1,0,0,0,0,18.0
2223881_212937,2223881,212937,417,417,2012-09-15,Alexy Bosetti,FR1,0,0,0,0,5.0
2223881_22396,2223881,22396,3911,595,2012-09-15,Alexis Thébaux,FR1,0,0,0,0,90.0
2223881_22636,2223881,22636,3911,3911,2012-09-15,Benoît Lesoimier,FR1,0,0,0,0,76.0
2223881_23976,2223881,23976,3911,1411,2012-09-15,Richard Soumah,FR1,0,0,0,0,14.0
2223881_24459,2223881,24459,3911,415,2012-09-15,Eden Ben Basat,FR1,1,0,0,0,90.0
2223881_30757,2223881,30757,417,1082,2012-09-15,Renato Civelli,FR1,0,0,0,0,90.0
2223881_30758,2223881,30758,417,417,2012-09-15,Darío Cvitanich,FR1,0,0,0,1,72.0
2223881_33447,2223881,33447,3911,826,2012-09-15,Ahmed Kantari,FR1,0,0,0,0,90.0
2223881_36881,2223881,36881,417,932,2012-09-15,Nemanja Pejcinovic,FR1,0,0,1,0,90.0
2223881_3707,2223881,3707,3911,3911,2012-09-15,Bernard Mendy,FR1,0,0,0,0,12.0
2223881_43256,2223881,43256,3911,40,2012-09-15,Paul Baysse,FR1,0,0,1,0,90.0
2223881_45475,2223881,45475,417,417,2012-09-15,Mahamane Traoré,FR1,1,0,0,0,90.0
2223881_52345,2223881,52345,417,331,2012-09-15,Didier Digard,FR1,0,0,0,0,90.0
2223881_5376,2223881,5376,417,417,2012-09-15,Camel Meriem,FR1,0,0,1,0,85.0
2223881_5399,2223881,5399,3911,3911,2012-09-15,Kamel Chafni,FR1,0,0,0,0,90.0
2223881_56778,2223881,56778,417,601,2012-09-15,Joris Delle,FR1,0,0,0,0,90.0
2223881_57216,2223881,57216,3911,347,2012-09-15,Ismaël Traoré,FR1,0,0,0,0,78.0
2223881_57349,2223881,57349,3911,19789,2012-09-15,Jonathan Ayité,FR1,0,0,1,0,22.0
2223881_83368,2223881,83368,3911,19771,2012-09-15,Abdoul Wahid Sissoko,FR1,0,0,0,0,90.0
2223881_84085,2223881,84085,417,33,2012-09-15,Timothée Kolodziejczak,FR1,0,0,0,1,90.0
2223881_96327,2223881,96327,3911,3911,2012-09-15,John Culma,FR1,0,0,0,0,68.0
2223882_103565,2223882,103565,595,969,2012-09-15,Wahbi Khazri,FR1,0,0,0,0,17.0
2223882_110622,2223882,110622,14171,2700,2012-09-15,Jonathan Mensah,FR1,0,0,0,0,90.0
2223882_111283,2223882,111283,14171,14171,2012-09-15,Cédric Cambon,FR1,0,0,0,0,10.0
2223882_12093,2223882,12093,595,347,2012-09-15,Sylvain Marchal,FR1,0,0,0,0,90.0
2223882_123305,2223882,123305,14171,2381,2012-09-15,Djakaridja Koné,FR1,0,0,0,0,90.0
2223882_17880,2223882,17880,14171,190,2012-09-15,Stephan Andersen,FR1,0,0,0,0,90.0
2223882_184892,2223882,184892,595,410,2012-09-15,Florian Thauvin,FR1,0,0,0,0,33.0
2223882_33718,2223882,33718,595,595,2012-09-15,François Marque,FR1,1,0,0,0,90.0
2223882_34532,2223882,34532,595,347,2012-09-15,Jérémy Choplin,FR1,0,0,0,0,90.0
2223882_44686,2223882,44686,595,826,2012-09-15,Yannick Cahuzac,FR1,0,0,0,0,73.0
2223882_45237,2223882,45237,595,347,2012-09-15,Julian Palmieri,FR1,0,0,0,0,90.0
2223882_50512,2223882,50512,595,3,2012-09-15,Anthony Modeste,FR1,1,0,0,0,90.0
2223882_5300,2223882,5300,595,595,2012-09-15,Jérôme Rothen,FR1,1,0,0,0,90.0
2223882_5357,2223882,5357,14171,14171,2012-09-15,Sidney Govou,FR1,0,0,0,0,33.0
2223882_5622,2223882,5622,14171,1095,2012-09-15,Guillaume Lacour,FR1,0,0,0,0,90.0
2223882_5680,2223882,5680,595,595,2012-09-15,Toifilou Maoulida,FR1,0,0,0,0,90.0
2223882_5698,2223882,5698,14171,14171,2012-09-15,Cédric Barbosa,FR1,1,0,2,0,80.0
2223882_57170,2223882,57170,595,1160,2012-09-15,Féthi Harek,FR1,0,0,0,0,90.0
2223882_57510,2223882,57510,14171,14171,2012-09-15,Aldo Angoula,FR1,1,0,0,0,90.0
2223882_60591,2223882,60591,14171,3008,2012-09-15,Yannick Sagbo,FR1,1,0,1,0,90.0
2223882_63463,2223882,63463,14171,206,2012-09-15,Daniel Wass,FR1,0,0,0,0,57.0
2223882_64147,2223882,64147,14171,14171,2012-09-15,Zouhaier Dhaouadi,FR1,0,0,0,0,10.0
2223882_75224,2223882,75224,595,1423,2012-09-15,Magno Novaes,FR1,0,0,0,0,90.0
2223882_773,2223882,773,14171,14171,2012-09-15,David Jarolim,FR1,0,0,0,0,80.0
2223882_93309,2223882,93309,595,1096,2012-09-15,Sambou Yatabaré,FR1,0,0,0,0,57.0
2223882_93690,2223882,93690,14171,3205,2012-09-15,Brice Dja Djedje,FR1,0,0,0,0,90.0
2223882_98351,2223882,98351,14171,969,2012-09-15,Kévin Bérigaud,FR1,0,0,0,2,90.0
2223883_111627,2223883,111627,1082,6646,2012-09-15,Ryan Mendes,FR1,0,0,0,0,26.0
2223883_12096,2223883,12096,1082,1082,2012-09-15,Franck Béria,FR1,0,0,0,0,90.0
2223883_126542,2223883,126542,1095,3057,2012-09-15,Mohamed Yattara,FR1,0,0,0,0,80.0
2223883_126664,2223883,126664,1082,405,2012-09-15,Lucas Digne,FR1,0,0,0,0,90.0
2223883_14949,2223883,14949,1082,1082,2012-09-15,Rio Mavuba,FR1,0,0,0,0,16.0
2223883_14951,2223883,14951,1095,1095,2012-09-15,Stéphane Darbion,FR1,0,0,0,0,10.0
2223883_164897,2223883,164897,1095,200,2012-09-15,Jean-Christophe Bahebeck,FR1,0,0,0,0,26.0
2223883_22377,2223883,22377,1095,354,2012-09-15,Fabien Camus,FR1,1,0,0,0,90.0
2223883_22820,2223883,22820,1082,14171,2012-09-15,Túlio de Melo,FR1,0,0,0,0,90.0
2223883_27306,2223883,27306,1082,618,2012-09-15,Mathieu Debuchy,FR1,0,0,0,0,90.0
2223883_29311,2223883,29311,1095,417,2012-09-15,Mounir Obbadi,FR1,0,0,0,0,90.0
2223883_33927,2223883,33927,1095,1095,2012-09-15,Benjamin Nivet,FR1,0,0,0,0,64.0
2223883_3575,2223883,3575,1082,595,2012-09-15,Mickaël Landreau,FR1,0,0,0,0,90.0
2223883_37647,2223883,37647,1082,244,2012-09-15,Dimitri Payet,FR1,0,0,1,0,88.0
2223883_40975,2223883,40975,1095,1095,2012-09-15,Marcos,FR1,0,0,0,0,65.0
2223883_45624,2223883,45624,1082,6890,2012-09-15,Aurélien Chedjou,FR1,0,0,0,0,90.0
2223883_47653,2223883,47653,1095,1095,2012-09-15,Rincón,FR1,0,0,0,0,90.0
2223883_5339,2223883,5339,1095,3558,2012-09-15,Jérémie Bréchet,FR1,0,0,0,0,90.0
2223883_5348,2223883,5348,1082,2969,2012-09-15,Florent Balmont,FR1,0,0,0,0,90.0
2223883_5406,2223883,5406,1082,1159,2012-09-15,Benoît Pedretti,FR1,1,0,0,0,74.0
2223883_55385,2223883,55385,1095,458,2012-09-15,Granddi N'Goyi,FR1,0,0,0,0,90.0
2223883_60602,2223883,60602,1095,3057,2012-09-15,Yohann Thuram,FR1,0,0,0,0,90.0
2223883_77834,2223883,77834,1082,1421,2012-09-15,Marvin Martin,FR1,0,0,0,0,90.0
2223883_78917,2223883,78917,1095,3911,2012-09-15,Julien Faussurier,FR1,0,0,0,0,90.0
2223883_81460,2223883,81460,1082,1160,2012-09-15,Nolan Roux,FR1,0,0,0,0,64.0
2223883_86930,2223883,86930,1095,114,2012-09-15,Fabrice N'Sakala,FR1,0,0,0,0,90.0
2223883_9239,2223883,9239,1095,1095,2012-09-15,Sébastien Grax,FR1,0,0,1,0,25.0
2223883_95604,2223883,95604,1082,475,2012-09-15,Gianni Bruno,FR1,0,0,0,0,2.0
2224551_100399,2224551,100399,190,190,2012-09-15,Nicolai Jörgensen,DK1,0,0,0,0,86.0
2224551_101201,2224551,101201,190,968,2012-09-15,Igor Vetokele,DK1,0,0,1,0,20.0
2224551_109012,2224551,109012,2778,2778,2012-09-15,Ivan Runje,DK1,0,0,0,0,90.0
2224551_129085,2224551,129085,2778,1053,2012-09-15,Jores Okore,DK1,1,0,0,0,90.0
2224551_1423,2224551,1423,190,855,2012-09-15,Lars Jacobsen,DK1,0,0,0,0,90.0
2224551_16675,2224551,16675,190,190,2012-09-15,César Santin,DK1,0,0,0,0,70.0
2224551_19058,2224551,19058,2778,2778,2012-09-15,Patrick Mtiliga,DK1,1,0,0,0,90.0
2224551_203412,2224551,203412,190,190,2012-09-15,Andreas Cornelius,DK1,0,0,1,0,90.0
2224551_22513,2224551,22513,2778,2778,2012-09-15,Nicolai Stokholm,DK1,1,0,0,0,90.0
2224551_22851,2224551,22851,190,190,2012-09-15,Kim Christensen,DK1,0,0,0,0,90.0
2224551_22860,2224551,22860,2778,678,2012-09-15,Jesper Hansen,DK1,0,0,0,0,90.0
2224551_22896,2224551,22896,2778,2778,2012-09-15,Kasper Lorentzen,DK1,0,0,0,0,90.0
2224551_22931,2224551,22931,190,190,2012-09-15,Kris Stadsgaard,DK1,0,0,0,1,90.0
2224551_23389,2224551,23389,2778,5818,2012-09-15,Mikkel Beckmann,DK1,0,0,0,0,44.0
2224551_23410,2224551,23410,2778,2778,2012-09-15,Sören Christensen,DK1,0,0,0,0,81.0
2224551_23492,2224551,23492,190,1268,2012-09-15,Thomas Kristensen,DK1,1,0,0,0,90.0
2224551_23538,2224551,23538,2778,678,2012-09-15,Morten Nordstrand,DK1,0,0,0,0,46.0
2224551_23592,2224551,23592,190,2778,2012-09-15,Martin Vingaard,DK1,0,0,0,0,4.0
2224551_39897,2224551,39897,2778,167,2012-09-15,Michael Parkhurst,DK1,0,0,1,0,90.0
2224551_44825,2224551,44825,2778,2778,2012-09-15,Andreas Laudrup,DK1,0,0,0,0,9.0
2224551_46478,2224551,46478,190,190,2012-09-15,Ragnar Sigurdsson,DK1,0,0,0,0,90.0
2224551_50577,2224551,50577,190,190,2012-09-15,Pierre Bengtsson,DK1,1,0,0,1,90.0
2224551_60312,2224551,60312,2778,1426,2012-09-15,Joshua John,DK1,0,0,0,1,65.0
2224551_68275,2224551,68275,190,6912,2012-09-15,Claudemir,DK1,0,0,0,0,90.0
2224551_77259,2224551,77259,2778,157,2012-09-15,Anders Christiansen,DK1,1,0,0,0,25.0
2224551_88239,2224551,88239,2778,19771,2012-09-15,Enoch Kofi Adu,DK1,1,0,0,0,90.0
2224551_91849,2224551,91849,190,58,2012-09-15,Thomas Delaney,DK1,1,0,0,0,90.0
2224553_103327,2224553,103327,5817,369,2012-09-15,Hallgrímur Jónasson,DK1,0,0,0,0,90.0
2224553_103428,2224553,103428,5817,173,2012-09-15,Björn Paulsen,DK1,0,0,0,0,90.0
2224553_108315,2224553,108315,1177,5818,2012-09-15,Simon Jakobsen,DK1,1,0,0,0,90.0
2224553_14962,2224553,14962,1177,1177,2012-09-15,Jesper Bech,DK1,0,0,0,0,90.0
2224553_15049,2224553,15049,5817,5818,2012-09-15,Thomas Hansen,DK1,0,0,0,0,90.0
2224553_15243,2224553,15243,5817,5817,2012-09-15,Tommy Bechmann,DK1,0,0,0,0,17.0
2224553_161244,2224553,161244,5817,2414,2012-09-15,Conor O'Brien,DK1,0,0,0,0,90.0
2224553_182284,2224553,182284,1177,19657,2012-09-15,Jeppe Illum,DK1,0,0,0,0,87.0
2224553_20843,2224553,20843,1177,1177,2012-09-15,Frank Hansen,DK1,0,0,0,1,90.0
2224553_20844,2224553,20844,5817,5817,2012-09-15,Henrik Hansen,DK1,0,0,0,0,73.0
2224553_22467,2224553,22467,1177,1063,2012-09-15,Christopher Poulsen,DK1,0,0,0,0,90.0
2224553_22484,2224553,22484,1177,865,2012-09-15,Lasse Heinze,DK1,0,0,0,0,90.0
